id,conversation_id,customer_message,context,intent,expected_escalation,historical_resolution
AMZ-124,13911,"@115850 What is this ?? Is this the way you treat your customers?? Seriously, I want an answer from you https://t.co/Ze72vu29Hk","CUSTOMER: @115850 What is this ?? Is this the way you treat your customers?? Seriously, I want an answer from you https://t.co/Ze72vu29Hk | BRAND: @118924 I'm sorry for the unpleasant experience. It's certainly not what we would like our customers to experience. 1/4 ^EM | BRAND: @118924 I've forwarded your experience as feedback to ensure corrective actions are taken. I'd like to take this up, 2/4 ^EM | BRAND: @118924 kindly share your details here: https://t.co/beaaDm0muc I'll have it looked into right away. Also, please 3/4 ^EM | BRAND: @118924 don't provide your order details, as we consider it to be personal information. Our Twitter page is public. 4/4​ ^EM | CUSTOMER: @AmazonHelp So what have you decided my dear @115850 @115821 ?? By this time you should've known the entire issue.I'm expecting a response from you",OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details. First reply: ""@118924 I'm sorry for the unpleasant experience. It's certainly not what we would like our customers to experience. 1/4 ^EM"""
AMZ-125,13919,"@117634 I ordered the Oasis, my order status showed it was to be delivered today and it did not come. Very disappointed.","CUSTOMER: @117634 I ordered the Oasis, my order status showed it was to be delivered today and it did not come. Very disappointed. | BRAND: @118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA | CUSTOMER: @AmazonHelp No, it still says arriving today. I should have been notified as soon as the delivery date changed. | CUSTOMER: @AmazonHelp https://t.co/DJzdya8ZMM | CUSTOMER: @AmazonHelp Worse part, customer support thought it was coming today too, which I reached out at 4:30 pm | BRAND: @118925 I'm sorry for the inconvenience. When you reached out to us, what options or insight did we provide? ^GM",DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand apologised, linked a help/contact page. First reply: ""@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA"""
AMZ-126,14022,@117093 supervisor Jennifer just hung up on me after refusing 2 provide protocol 4 handling the GreenInsulatedCarriers AF delivers in. downtown Condos need 2 understand how 2 work w/this new service R small front halls R not designed 4 this service. Was hoping 2 collaborate,CUSTOMER: @117093 supervisor Jennifer just hung up on me after refusing 2 provide protocol 4 handling the GreenInsulatedCarriers AF delivers in. downtown Condos need 2 understand how 2 work w/this new service R small front halls R not designed 4 this service. Was hoping 2 collaborate | BRAND: @118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT | CUSTOMER: @AmazonHelp We have 2 work 2gether to accommodate UR new service. I simply need 2 know how exactly U instruct AF customers re disposition of the large green insulated carriers. Not a difficult question--need the written instrux. | BRAND: @118951 I would like to have a team member look into getting the totes picked up for you! Please add your details here: https://t.co/MoFmdEXzbY so we can help out with this! Keep us updated on the status! ^FR | CUSTOMER: @AmazonHelp Don't be silly. Read the Tweet! I NEED 2 KNOW HOW U INSTRUCT CUSTOMERS. What is the plan? We've tenants who think they've the rite 2 store empty AF totes in the common area presumably awaiting PickUp 10+ days is 10 days longer that the small front hall common area can handle. | CUSTOMER: @AmazonHelp I am a PwD who had to arrange pachages INCLUDING 3 lg. green #AmazonFresh totes to make the front hall passable. PLEASE provide me with the AF protocol for disposition of the AF totes after delivery. It's a very simple question.,DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page, asked customer to DM, requested order/account details, said it would escalate internally. First reply: ""@118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT"""
AMZ-127,14281,"Placed order today, said delivery would be Wed but just received email saying it'll be Thurs now? I'm a prime customer @AmazonHelp. Unhappy!","CUSTOMER: Placed order today, said delivery would be Wed but just received email saying it'll be Thurs now? I'm a prime customer @AmazonHelp. Unhappy! | BRAND: @119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG | CUSTOMER: @AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight. | BRAND: @119036 I can understand your frustration. Please reach out to us here to go over available options: https://t.co/ju0HEJTlrg ^CL | CUSTOMER: @AmazonHelp Thank you - done.",DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand apologised, linked a help/contact page. First reply: ""@119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG"""
AMZ-128,14287,I'm absolutely mad right now that @119038 has said nothing about how @115821 Pay has charged me multiple times on subscriptions.,"CUSTOMER: I'm absolutely mad right now that @119038 has said nothing about how @115821 Pay has charged me multiple times on subscriptions. | CUSTOMER: @119038 @115821 If it isn't clear yet, I WANT MY MONEY BACK. I NEVER AUTHORIZED THE LAST 4 TRANSACTIONS THAT WERE MADE. WTF. | BRAND: @119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb ^JP | CUSTOMER: @AmazonHelp I found out that when I subbed to a channel on Twitch using Amazon pay it moved ALL my subscriptions to Amazon Pay. A heads up would be nice",UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand apologised, linked a help/contact page. First reply: ""@119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb ^JP"""
AMZ-129,14294,@115821 logistics doing a laughably terrible job of delivering my package. Anyone else noticing a serious dip in customer service?,CUSTOMER: @115821 logistics doing a laughably terrible job of delivering my package. Anyone else noticing a serious dip in customer service? | BRAND: @119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB | CUSTOMER: @AmazonHelp Yes. You definitely missed my delivery date. Twice. Also your call center staff seems to have no understanding of how mail delivery works. | BRAND: @119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE | CUSTOMER: @AmazonHelp The carrier in both instances has been Amazon. Service has been awful once @115821 started doing the deliveries. | CUSTOMER: @AmazonHelp How do I speak with a manager who actually can answer questions about Amazon (AMZL US) logistics not from a call center script?,DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand apologised, linked a help/contact page. First reply: ""@119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB"""
AMZ-130,14851,03-6635-1381 Amazonの有料動画未納発生 のメールきたら注意して 架空請求だから 検索して良かったわ。あぶねえ。,CUSTOMER: 03-6635-1381 Amazonの有料動画未納発生 のメールきたら注意して 架空請求だから 検索して良かったわ。あぶねえ。 | BRAND: @119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY | CUSTOMER: @AmazonHelp ありがとうございました | BRAND: @119213 リプライありがとうございます。 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY,OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand replied without a clear resolution action. First reply: ""@119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY"""
AMZ-131,14855,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,"CUSTOMER: @115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also. | BRAND: @119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC | BRAND: @119214 Apologies for the ordeal.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SC | CUSTOMER: @AmazonHelp no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care | CUSTOMER: @AmazonHelp that time u people asking tracking parcel details. | BRAND: @119214 Thank you for sharing your details, Dhinesh. We'll check your concern and reach you soon. ^VG",REFUND_STATUS_OR_AMOUNT,ESCALATE,"Brand linked a help/contact page, requested order/account details. First reply: ""@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC"""
AMZ-132,15140,Another night. Another non-delivery. Another useless ‘chat’ conversation with false promises and excuses. @115830 - you have let me down yet again. Your promises are full of shit. #whereismybloodystuff,CUSTOMER: Another night. Another non-delivery. Another useless ‘chat’ conversation with false promises and excuses. @115830 - you have let me down yet again. Your promises are full of shit. #whereismybloodystuff | BRAND: @119301 Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO | CUSTOMER: @AmazonHelp Nothing other than Pre-formatted responses. Every order I’ve placed in the last 2 weeks has been delayed.,DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand apologised. First reply: ""@119301 Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO"""
AMZ-133,15268,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015,CUSTOMER: .@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015 | BRAND: @119350 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2) | BRAND: @119350 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),GENERAL_SERVICE_COMPLAINT,AUTO_HANDLE,"Brand linked a help/contact page, requested order/account details. First reply: ""@119350 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2)"""
AMZ-134,15277,@115850 ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further.,CUSTOMER: @115850 ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further. | BRAND: @119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY | CUSTOMER: @AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏 | BRAND: @119352 I'd like to help. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA | CUSTOMER: @AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected | BRAND: @119352 Sorry to know about the delay with the order. It isn't possible for us to view your order/account via Twitter. (1/2) ^KA,DEVICE_OR_DIGITAL_SERVICE_ISSUE,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details. First reply: ""@119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY"""
